Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Med_WindSpeed(m/s),Med_Pressure(hpa),Med_Temperature(°C),Med_Humidity(%),Med_Sunlight(Lux),Med_Power(mW)
2024,1,27,16,20,0.0,1017.6,15.6,100.0,1997.92,1.21,0.0,1017.64,15.6,100.0,2162.5,1.41,0.0,1017.58,15.6,100.0,1854.17,0.99,0.0,1017.6,15.6,100.0,1996.66,1.18
2024,1,27,16,30,0.0,1017.62,15.59,100.0,2116.25,1.4,0.0,1017.64,15.6,100.0,2432.5,1.88,0.0,1017.6,15.5,100.0,1665.83,0.87,0.0,1017.62,15.6,100.0,2150.0,1.4
2024,1,27,16,40,0.0,1017.62,15.47,100.0,1514.75,0.76,0.0,1017.66,15.5,100.0,1746.67,0.94,0.0,1017.58,15.4,100.0,1038.33,0.39,0.0,1017.62,15.5,100.0,1637.5,0.87
2024,1,27,16,50,0.0,1017.72,15.4,100.0,755.17,0.24,0.0,1017.77,15.4,100.0,978.33,0.37,0.0,1017.69,15.4,100.0,651.67,0.16,0.0,1017.72,15.4,100.0,689.16,0.22
2024,1,27,17,00,0.0,1017.81,15.39,100.0,559.0,0.15,0.0,1017.89,15.4,100.0,666.67,0.18,0.0,1017.75,15.3,100.0,427.5,0.09,0.0,1017.81,15.4,100.0,555.83,0.16
2024,1,27,17,10,0.0,1017.97,15.3,100.0,284.58,0.06,0.0,1018.02,15.3,100.0,373.33,0.07,0.0,1017.9,15.3,100.0,231.67,0.04,0.0,1017.97,15.3,100.0,277.91,0.06
2024,1,27,17,20,0.0,1018.0,15.28,100.0,157.67,0.02,0.0,1018.03,15.3,100.0,215.83,0.04,0.0,1017.98,15.2,100.0,101.67,0.01,0.0,1018.0,15.3,100.0,160.0,0.02
2024,1,27,17,30,0.0,1018.07,15.2,100.0,65.83,0.01,0.0,1018.15,15.2,100.0,92.5,0.02,0.0,1018.02,15.2,100.0,36.67,0.0,0.0,1018.06,15.2,100.0,68.75,0.0
2024,1,27,17,40,0.0,1018.2,15.2,100.0,27.71,0.0,0.0,1018.24,15.2,100.0,33.33,0.0,0.0,1018.16,15.2,100.0,22.5,0.0,0.0,1018.2,15.2,100.0,27.5,0.0
2024,1,28,6,20,0.0,1020.43,14.2,100.0,24.17,0.0,0.0,1020.43,14.2,100.0,24.17,0.0,0.0,1020.43,14.2,100.0,24.17,0.0,0.0,1020.43,14.2,100.0,24.17,0.0
2024,1,28,6,30,0.0,1020.57,14.1,100.0,59.42,0.01,0.0,1020.62,14.1,100.0,99.17,0.02,0.0,1020.48,14.1,100.0,29.17,0.0,0.0,1020.58,14.1,100.0,56.67,0.01
2024,1,28,6,40,0.0,1020.6,14.0,100.0,208.58,0.04,0.0,1020.7,14.1,100.0,342.5,0.08,0.0,1020.53,13.9,100.0,113.33,0.02,0.0,1020.58,14.0,100.0,197.08,0.03
2024,1,28,6,50,0.0,1020.77,13.92,100.0,536.92,0.17,0.0,1020.89,14.0,100.0,698.33,0.24,0.0,1020.66,13.9,100.0,386.67,0.1,0.0,1020.78,13.9,100.0,523.75,0.16
2024,1,28,7,00,0.02,1021.06,13.98,100.0,668.5,0.21,0.18,1021.14,14.0,100.0,770.0,0.24,0.0,1020.94,13.9,100.0,602.5,0.16,0.0,1021.08,14.0,100.0,666.25,0.2
2024,1,28,7,10,0.04,1021.15,13.99,100.0,917.58,0.28,0.36,1021.2,14.0,100.0,1055.0,0.36,0.0,1021.08,13.9,100.0,816.67,0.24,0.0,1021.15,14.0,100.0,904.17,0.28
2024,1,28,7,20,0.0,1021.31,14.0,100.0,870.25,0.23,0.0,1021.38,14.0,100.0,988.33,0.28,0.0,1021.18,14.0,100.0,709.17,0.17,0.0,1021.35,14.0,100.0,871.66,0.23
2024,1,28,7,30,0.0,1021.42,14.0,100.0,1294.5,0.47,0.0,1021.58,14.0,100.0,1605.0,0.72,0.0,1021.31,14.0,100.0,981.67,0.25,0.0,1021.38,14.0,100.0,1363.75,0.52
2024,1,28,7,40,0.02,1021.64,14.0,100.0,1282.0,0.46,0.24,1021.69,14.0,100.0,1989.17,0.96,0.0,1021.6,14.0,100.0,842.5,0.18,0.0,1021.64,14.0,100.0,1234.16,0.44
2024,1,28,7,50,0.0,1021.77,14.09,100.0,2323.42,1.32,0.0,1021.83,14.1,100.0,2630.0,1.66,0.0,1021.72,14.0,100.0,2002.5,0.96,0.0,1021.78,14.1,100.0,2307.08,1.32
2024,1,28,8,00,0.0,1021.94,14.18,100.0,2835.67,1.92,0.0,1022.05,14.3,100.0,3011.67,2.04,0.0,1021.86,14.1,100.0,2711.67,1.79,0.0,1021.94,14.2,100.0,2807.5,1.91
2024,1,28,8,10,0.01,1022.05,14.35,100.0,3136.92,2.31,0.12,1022.12,14.4,100.0,3736.67,3.24,0.0,1022.01,14.3,100.0,2661.67,1.66,0.0,1022.05,14.35,100.0,3196.25,2.39
2024,1,28,8,20,0.05,1022.17,14.4,100.0,4055.17,3.73,0.24,1022.21,14.4,100.0,4452.5,4.54,0.0,1022.12,14.4,100.0,3713.33,3.24,0.0,1022.17,14.4,100.0,4056.67,3.7
2024,1,28,8,30,0.01,1022.27,14.3,100.0,4320.75,4.23,0.12,1022.34,14.3,100.0,4611.67,4.69,0.0,1022.22,14.3,100.0,4043.33,3.67,0.0,1022.25,14.3,100.0,4400.42,4.38
2024,1,28,8,40,0.04,1022.29,14.37,100.0,5334.17,6.37,0.12,1022.37,14.4,100.0,6175.0,8.46,0.0,1022.2,14.3,100.0,4413.33,4.54,0.0,1022.3,14.4,100.0,5372.92,6.35
2024,1,28,8,50,0.0,1022.34,14.61,100.0,4970.67,5.42,0.0,1022.41,14.7,100.0,5309.17,6.22,0.0,1022.29,14.5,100.0,4445.0,4.49,0.0,1022.32,14.6,100.0,5089.17,5.57
2024,1,28,9,00,0.0,1022.39,14.81,100.0,5077.0,5.68,0.0,1022.42,14.9,100.0,5254.17,6.17,0.0,1022.35,14.7,100.0,4900.83,5.17,0.0,1022.4,14.8,100.0,5077.08,5.65
2024,1,28,9,10,0.0,1022.49,15.0,100.0,5283.58,5.99,0.0,1022.54,15.1,100.0,5409.17,6.24,0.0,1022.44,14.9,100.0,5148.33,5.61,0.0,1022.5,15.0,100.0,5297.08,6.1
2024,1,28,9,20,0.0,1022.45,15.21,100.0,5796.92,7.25,0.0,1022.54,15.3,100.0,6513.33,9.26,0.0,1022.39,15.1,100.0,5188.33,5.66,0.0,1022.46,15.2,100.0,5719.58,6.98
2024,1,28,9,30,0.0,1022.33,15.53,100.0,9037.33,17.73,0.0,1022.38,15.8,100.0,11896.67,29.13,0.0,1022.25,15.3,100.0,6792.5,9.9,0.0,1022.34,15.5,100.0,8491.67,15.24
2024,1,28,9,40,0.0,1022.25,16.21,100.0,12528.83,32.3,0.0,1022.33,16.5,100.0,12916.67,34.21,0.0,1022.18,15.9,100.0,12175.83,30.47,0.0,1022.26,16.25,100.0,12559.17,32.4
2024,1,28,9,50,0.0,1022.15,16.76,100.0,10543.25,23.56,0.0,1022.2,16.9,100.0,12090.83,30.53,0.0,1022.11,16.6,100.0,9279.17,17.97,0.0,1022.16,16.75,100.0,10383.75,23.05
2024,1,28,10,00,0.0,1022.11,16.84,100.0,7580.25,12.28,0.0,1022.15,16.9,100.0,8699.17,16.08,0.0,1022.08,16.7,100.0,7147.5,11.11,0.0,1022.11,16.85,100.0,7347.08,11.38
2024,1,28,10,10,0.01,1022.17,16.51,100.0,8882.25,16.61,0.12,1022.18,16.7,100.0,10400.83,21.88,0.0,1022.16,16.4,100.0,7039.17,10.98,0.0,1022.17,16.5,100.0,9201.25,17.42
2024,1,28,10,20,0.04,1022.17,16.49,100.0,10180.33,21.44,0.12,1022.2,16.6,100.0,11048.33,24.82,0.0,1022.15,16.4,100.0,8955.83,16.82,0.0,1022.17,16.5,100.0,10289.17,21.86
2024,1,28,10,30,0.0,1022.13,16.8,100.0,11499.25,26.96,0.0,1022.16,16.9,100.0,13073.33,34.39,0.0,1022.1,16.7,100.0,10692.5,23.64,0.0,1022.12,16.8,100.0,11074.58,25.13
2024,1,28,10,40,0.0,1022.16,17.12,100.0,9895.08,20.93,0.0,1022.2,17.2,100.0,12943.33,34.1,0.0,1022.13,17.0,100.0,8440.0,15.21,0.0,1022.16,17.1,100.0,9101.67,17.69
2024,1,28,10,50,0.0,1022.09,17.31,100.0,10237.25,21.97,0.0,1022.13,17.5,100.0,11334.17,26.27,0.0,1022.05,17.2,100.0,9073.33,17.89,0.0,1022.1,17.3,100.0,10365.83,22.2
2024,1,28,11,00,0.0,1022.03,17.57,100.0,9247.67,17.83,0.0,1022.09,17.6,100.0,9930.0,20.43,0.0,1021.98,17.5,100.0,8406.67,14.62,0.0,1022.03,17.6,100.0,9336.25,18.13
2024,1,28,11,10,0.0,1021.94,17.61,100.0,10719.17,23.78,0.0,1022.02,17.7,100.0,11663.33,28.1,0.0,1021.77,17.6,100.0,9294.17,17.68,0.0,1021.96,17.6,100.0,10905.42,24.68
2024,1,28,11,20,0.0,1021.7,17.88,100.0,10029.08,20.82,0.0,1021.75,18.0,100.0,11509.17,27.76,0.0,1021.61,17.7,100.0,8934.17,16.16,0.0,1021.7,17.9,100.0,9828.33,19.78
2024,1,28,11,30,0.0,1021.55,17.88,100.0,9960.5,20.37,0.0,1021.61,18.0,100.0,11301.67,25.82,0.0,1021.48,17.8,100.0,8617.5,15.21,0.0,1021.56,17.9,100.0,9937.08,20.16
2024,1,28,11,40,0.0,1021.5,18.05,100.0,12658.17,32.38,0.0,1021.53,18.3,100.0,13232.5,35.35,0.0,1021.45,17.8,100.0,11337.5,25.98,0.0,1021.5,18.05,100.0,12794.16,33.03
2024,1,28,11,50,0.01,1021.33,18.67,100.0,16853.92,57.76,0.12,1021.42,19.1,100.0,21316.67,88.88,0.0,1021.22,18.3,100.0,13147.5,35.12,0.0,1021.34,18.65,100.0,17194.58,58.96
2024,1,28,12,00,0.0,1021.12,19.68,100.0,21203.58,90.18,0.0,1021.23,20.2,100.0,23080.0,106.37,0.0,1021.0,19.2,100.0,19808.33,79.18,0.0,1021.14,19.65,100.0,21066.25,88.52
2024,1,28,12,10,0.01,1020.84,20.58,99.45,20823.08,88.7,0.12,1020.97,20.7,100.0,22845.0,104.42,0.0,1020.71,20.3,97.3,18767.5,73.76,0.0,1020.83,20.6,100.0,20902.5,88.42
2024,1,28,12,20,0.0,1020.54,20.68,96.61,20875.67,90.17,0.0,1020.65,20.8,100.0,23085.83,108.56,0.0,1020.46,20.6,90.8,19099.17,76.92,0.0,1020.52,20.7,99.25,20893.75,88.66
2024,1,28,12,30,0.01,1020.34,20.71,88.34,21122.25,91.22,0.12,1020.48,20.8,90.1,22892.5,106.1,0.0,1020.24,20.6,86.3,19570.0,78.0,0.0,1020.34,20.7,88.5,20805.84,88.46
2024,1,28,12,40,0.01,1020.18,20.83,87.94,15209.92,48.64,0.12,1020.24,20.9,89.1,18851.67,73.38,0.0,1020.12,20.7,86.2,12735.0,34.1,0.0,1020.16,20.85,88.1,14874.16,45.54
2024,1,28,12,50,0.0,1020.08,20.33,86.62,12819.83,34.37,0.0,1020.15,20.6,89.3,13711.67,39.25,0.0,1019.93,20.0,83.0,12307.5,31.76,0.0,1020.12,20.35,86.45,12623.75,33.35
2024,1,28,13,00,0.0,1019.9,19.79,87.21,13021.0,35.89,0.0,1019.95,19.9,89.7,13448.33,37.93,0.0,1019.84,19.7,85.4,12675.0,34.28,0.0,1019.91,19.8,87.3,12926.66,35.46
2024,1,28,13,10,0.1,1019.82,19.63,88.84,11634.0,28.4,0.42,1019.84,19.7,90.8,12631.67,33.26,0.0,1019.81,19.5,87.9,10973.33,25.06,0.0,1019.82,19.65,88.55,11530.0,27.7
2024,1,28,13,20,0.0,1019.79,19.05,86.9,9908.92,20.59,0.0,1019.81,19.4,88.7,10645.0,23.64,0.0,1019.77,18.8,84.9,8553.33,15.73,0.0,1019.78,19.05,86.9,10061.67,21.12
2024,1,28,13,30,0.0,1019.78,18.63,90.57,9432.17,19.06,0.0,1019.8,18.7,92.5,11547.5,27.2,0.0,1019.75,18.6,88.2,7890.0,13.3,0.0,1019.78,18.6,90.9,9143.33,17.8
2024,1,28,13,40,0.0,1019.68,18.81,91.87,11404.92,26.88,0.0,1019.75,18.9,93.3,12219.17,30.68,0.0,1019.64,18.7,89.9,10921.67,24.82,0.0,1019.66,18.8,92.0,11332.5,26.19
2024,1,28,13,50,0.04,1019.66,18.94,90.59,12637.67,32.32,0.18,1019.69,19.0,91.5,13221.67,35.28,0.0,1019.6,18.9,89.8,12297.5,30.58,0.0,1019.66,18.9,90.6,12594.58,31.96
2024,1,28,14,00,0.0,1019.54,19.08,89.74,10950.25,24.85,0.0,1019.57,19.1,90.7,13116.67,34.43,0.0,1019.51,19.0,89.2,9383.33,18.08,0.0,1019.54,19.1,89.7,10676.25,23.28
2024,1,28,14,10,0.01,1019.52,19.04,89.7,10151.17,21.09,0.12,1019.55,19.1,90.6,11147.5,24.91,0.0,1019.47,19.0,88.7,9315.0,17.84,0.0,1019.52,19.0,89.85,9972.5,20.26
2024,1,28,14,20,0.0,1019.44,18.87,88.37,9174.0,17.26,0.0,1019.47,19.0,89.0,10775.0,23.7,0.0,1019.42,18.8,87.0,7558.33,11.85,0.0,1019.44,18.9,88.5,9127.92,16.64
2024,1,28,14,30,0.0,1019.4,18.68,89.44,9151.58,17.27,0.0,1019.42,18.7,90.3,9760.0,19.71,0.0,1019.36,18.6,88.6,8065.0,13.51,0.0,1019.4,18.7,89.4,9317.5,17.81
2024,1,28,14,40,0.0,1019.38,18.53,90.19,8034.34,13.58,0.0,1019.41,18.6,90.8,8861.67,16.19,0.0,1019.36,18.4,89.1,7427.5,11.85,0.0,1019.38,18.5,90.25,7887.92,13.08
2024,1,28,14,50,0.04,1019.39,18.29,90.3,7375.58,11.45,0.24,1019.42,18.4,90.8,7525.83,11.95,0.0,1019.36,18.1,89.5,7187.5,11.14,0.0,1019.4,18.3,90.35,7387.5,11.4
2024,1,28,15,00,0.0,1019.35,17.95,92.04,6352.34,8.61,0.0,1019.38,18.1,92.6,7509.17,11.85,0.0,1019.32,17.8,91.1,5179.17,5.66,0.0,1019.34,17.95,92.05,6201.25,8.13
2024,1,28,15,10,0.01,1019.39,17.59,93.58,6141.0,8.27,0.12,1019.43,17.8,94.8,8190.0,14.18,0.0,1019.33,17.5,92.6,4930.0,5.17,0.0,1019.39,17.55,93.5,5960.83,7.57
2024,1,28,15,20,0.0,1019.43,17.7,95.45,8809.5,16.2,0.0,1019.46,17.9,96.0,9268.33,17.89,0.0,1019.4,17.5,95.0,8544.17,15.17,0.0,1019.44,17.7,95.55,8762.08,16.08
2024,1,28,15,30,0.02,1019.43,18.11,94.17,7748.83,12.77,0.18,1019.48,18.2,94.7,9028.33,16.97,0.0,1019.37,18.0,93.2,6555.83,9.16,0.0,1019.42,18.1,94.3,7676.25,12.54
2024,1,28,15,40,0.0,1019.48,18.2,93.94,6178.5,8.17,0.0,1019.56,18.2,94.4,6434.17,8.62,0.0,1019.45,18.2,93.6,5990.83,7.72,0.0,1019.46,18.2,93.9,6172.5,8.18
2024,1,28,15,50,0.0,1019.62,18.11,94.49,5055.08,5.76,0.0,1019.7,18.2,94.9,6215.0,8.43,0.0,1019.54,18.0,94.2,4155.0,3.86,0.0,1019.62,18.1,94.5,4747.08,4.96
2024,1,28,16,00,0.0,1019.76,17.84,94.61,4522.92,4.78,0.0,1019.81,18.0,95.4,5356.67,6.38,0.0,1019.7,17.7,94.0,2960.83,2.04,0.0,1019.75,17.8,94.55,4881.25,5.35
2024,1,28,16,10,0.0,1019.82,17.49,94.74,2483.34,1.5,0.0,1019.88,17.7,95.4,2975.0,2.16,0.0,1019.78,17.3,94.1,2255.0,1.18,0.0,1019.82,17.5,94.75,2360.42,1.36
2024,1,28,16,20,0.0,1019.92,17.05,96.16,2548.42,1.62,0.0,1019.96,17.2,96.9,2851.67,1.99,0.0,1019.88,16.9,95.7,2320.0,1.38,0.0,1019.91,17.05,96.1,2535.42,1.58
2024,1,28,16,30,0.0,1020.02,16.81,97.65,2635.75,1.75,0.0,1020.08,16.9,98.4,2865.83,2.0,0.0,1019.98,16.7,96.3,2369.17,1.41,0.0,1020.0,16.8,97.9,2642.5,1.79
2024,1,28,16,40,0.0,1020.17,16.63,99.08,1689.67,0.81,0.0,1020.26,16.7,99.6,2332.5,1.39,0.0,1020.09,16.5,98.5,1185.0,0.38,0.0,1020.17,16.6,99.05,1623.33,0.7
2024,1,28,16,50,0.0,1020.31,16.33,99.95,1047.16,0.32,0.0,1020.39,16.5,100.0,1178.33,0.44,0.0,1020.23,16.2,99.7,778.33,0.17,0.0,1020.32,16.3,100.0,1104.16,0.36
2024,1,28,17,00,0.0,1020.51,16.03,100.0,624.83,0.14,0.0,1020.54,16.2,100.0,712.5,0.16,0.0,1020.45,15.9,100.0,575.0,0.1,0.0,1020.52,16.0,100.0,625.42,0.15
2024,1,28,17,10,0.02,1020.58,15.81,100.0,447.92,0.08,0.18,1020.6,15.9,100.0,598.33,0.11,0.0,1020.55,15.7,100.0,327.5,0.05,0.0,1020.58,15.8,100.0,430.84,0.08
2024,1,28,17,20,0.0,1020.56,15.61,100.0,208.33,0.03,0.0,1020.62,15.7,100.0,299.17,0.05,0.0,1020.53,15.5,100.0,144.17,0.01,0.0,1020.56,15.6,100.0,201.25,0.03
2024,1,28,17,30,0.0,1020.63,15.45,100.0,92.25,0.01,0.0,1020.68,15.5,100.0,134.17,0.01,0.0,1020.59,15.4,100.0,60.0,0.0,0.0,1020.62,15.45,100.0,87.08,0.01
2024,1,28,17,40,0.0,1020.72,15.33,100.0,35.0,0.0,0.0,1020.78,15.4,100.0,53.33,0.0,0.0,1020.64,15.3,100.0,20.83,0.0,0.0,1020.75,15.3,100.0,33.33,0.0
2024,1,29,6,20,0.58,1020.0,14.2,100.0,36.11,0.0,0.72,1020.01,14.2,100.0,43.33,0.01,0.48,1019.99,14.2,100.0,29.17,0.0,0.54,1020.0,14.2,100.0,35.83,0.0
2024,1,29,6,30,0.34,1020.03,14.2,100.0,99.75,0.01,0.66,1020.06,14.2,100.0,168.33,0.03,0.18,1019.99,14.2,100.0,51.67,0.0,0.27,1020.03,14.2,100.0,92.92,0.01
2024,1,29,6,40,0.28,1020.07,14.21,100.0,287.67,0.05,0.6,1020.09,14.3,100.0,420.0,0.09,0.0,1020.05,14.2,100.0,188.33,0.03,0.27,1020.07,14.2,100.0,278.34,0.04
2024,1,29,6,50,0.01,1020.09,14.33,100.0,636.17,0.15,0.12,1020.1,14.4,100.0,772.5,0.19,0.0,1020.08,14.3,100.0,460.0,0.08,0.0,1020.09,14.3,100.0,655.84,0.16
2024,1,29,7,00,0.64,1020.13,14.4,100.0,924.17,0.28,1.62,1020.17,14.4,100.0,1106.67,0.36,0.18,1020.1,14.4,100.0,796.67,0.21,0.66,1020.13,14.4,100.0,901.67,0.27
2024,1,29,7,10,0.54,1020.21,14.5,100.0,1511.67,0.64,1.32,1020.29,14.6,100.0,1917.5,0.93,0.0,1020.13,14.4,100.0,1169.17,0.39,0.36,1020.2,14.5,100.0,1492.08,0.57
2024,1,29,7,20,0.48,1020.28,14.65,100.0,2399.92,1.47,0.9,1020.3,14.7,100.0,2567.5,1.64,0.0,1020.26,14.6,100.0,2040.0,1.12,0.48,1020.28,14.65,100.0,2482.92,1.52
2024,1,29,7,30,0.61,1020.37,14.85,100.0,2778.17,1.86,1.2,1020.39,14.9,100.0,3171.67,2.34,0.0,1020.33,14.8,100.0,2577.5,1.61,0.54,1020.38,14.85,100.0,2725.84,1.8
2024,1,29,7,40,0.23,1020.39,15.04,100.0,4032.42,3.78,0.6,1020.46,15.2,100.0,4923.33,5.52,0.0,1020.34,14.9,100.0,3327.5,2.59,0.12,1020.4,15.0,100.0,3952.5,3.57
2024,1,29,7,50,0.64,1020.44,15.26,100.0,5266.75,6.3,1.5,1020.48,15.3,100.0,5340.83,6.65,0.24,1020.41,15.2,100.0,5092.5,6.03,0.51,1020.44,15.3,100.0,5291.67,6.3
2024,1,29,8,00,0.43,1020.55,15.32,100.0,5489.25,6.83,1.32,1020.57,15.4,100.0,5753.33,7.31,0.0,1020.5,15.3,100.0,5311.67,6.27,0.3,1020.56,15.3,100.0,5478.75,6.78
2024,1,29,8,10,0.26,1020.68,15.5,100.0,5800.08,7.44,0.54,1020.74,15.6,100.0,5895.83,7.81,0.0,1020.6,15.4,100.0,5693.33,7.23,0.27,1020.69,15.5,100.0,5810.84,7.4
2024,1,29,8,20,0.18,1020.75,15.78,100.0,6382.42,8.91,0.54,1020.78,16.0,100.0,7231.67,11.26,0.0,1020.72,15.6,100.0,5879.17,7.52,0.21,1020.75,15.75,100.0,6255.83,8.56
2024,1,29,8,30,0.42,1020.76,16.26,100.0,8190.17,14.25,1.02,1020.78,16.5,100.0,8788.33,16.19,0.0,1020.74,16.0,100.0,7540.83,11.99,0.33,1020.76,16.25,100.0,8179.17,14.24
2024,1,29,8,40,0.19,1020.74,16.81,100.0,11039.5,25.83,0.66,1020.78,17.1,100.0,13927.5,39.65,0.0,1020.68,16.6,100.0,8965.83,16.97,0.12,1020.75,16.75,100.0,10760.84,24.22
2024,1,29,8,50,0.38,1020.77,17.76,100.0,15525.33,49.34,1.14,1020.83,18.2,100.0,17160.0,59.7,0.0,1020.69,17.3,100.0,14475.0,42.46,0.24,1020.78,17.8,100.0,15103.34,47.1
2024,1,29,9,00,0.12,1020.8,18.67,100.0,19532.25,76.22,0.36,1020.82,19.2,100.0,20820.83,87.17,0.0,1020.78,18.2,100.0,17656.67,62.75,0.06,1020.8,18.65,100.0,19858.75,78.1
2024,1,29,9,10,0.53,1020.78,19.75,100.0,24039.25,120.87,1.26,1020.84,20.1,100.0,33519.16,223.79,0.0,1020.71,19.3,100.0,21245.83,91.24,0.6,1020.78,19.8,100.0,21700.83,96.56
2024,1,29,9,20,1.31,1020.65,20.84,97.07,28959.83,172.66,2.17,1020.73,21.1,100.0,34960.83,241.52,0.54,1020.59,20.3,92.2,23345.0,113.06,1.2,1020.64,20.95,97.55,28682.5,167.48
2024,1,29,9,30,1.52,1020.54,20.83,92.17,21088.58,92.41,2.83,1020.62,21.0,92.5,22420.0,104.61,0.6,1020.45,20.6,91.5,20515.83,87.52,1.38,1020.55,20.85,92.3,20903.34,90.59
2024,1,29,9,40,0.63,1020.4,20.73,92.05,22902.92,108.42,1.38,1020.46,20.9,93.6,23827.5,117.89,0.0,1020.37,20.6,90.0,21428.33,93.6,0.63,1020.39,20.7,92.35,23241.66,111.8
2024,1,29,9,50,0.55,1020.23,21.37,88.51,27190.92,154.62,1.2,1020.38,21.9,90.5,30496.67,196.72,0.12,1020.19,21.0,86.5,24281.67,120.89,0.48,1020.2,21.35,88.65,27329.16,154.66
2024,1,29,10,00,1.02,1020.05,22.71,81.33,43291.96,382.02,2.17,1020.17,23.6,85.6,52551.4,523.89,0.12,1019.99,22.1,76.5,32306.67,219.09,0.93,1020.02,22.6,81.25,45435.75,410.2
2024,1,29,10,10,0.67,1019.9,24.67,72.16,43329.84,374.85,1.26,1020.0,25.4,77.0,48122.11,457.62,0.3,1019.83,23.8,67.2,38744.16,305.21,0.57,1019.88,24.7,72.6,43162.74,368.11
2024,1,29,10,20,0.68,1019.77,25.32,65.63,45171.27,421.33,1.44,1019.84,25.5,69.1,61059.61,724.09,0.0,1019.73,25.2,64.2,37681.66,291.54,0.72,1019.77,25.3,65.4,42249.02,365.72
2024,1,29,10,30,0.8,1019.73,26.47,61.75,57985.15,670.45,1.87,1019.76,27.0,65.4,80020.23,1180.8,0.0,1019.72,25.7,59.4,51838.04,535.26,0.69,1019.73,26.55,61.15,54522.58,597.36
2024,1,29,10,40,0.06,1019.65,28.18,58.12,53161.26,574.16,0.24,1019.72,29.1,60.6,59870.07,739.87,0.0,1019.55,27.3,54.4,43628.13,381.77,0.0,1019.66,28.15,58.6,55744.45,632.92
2024,1,29,10,50,0.17,1019.42,30.28,51.79,65985.2,889.18,0.9,1019.53,31.2,54.6,74458.91,1089.36,0.0,1019.33,29.3,49.3,57681.48,677.41,0.06,1019.4,30.3,51.05,64444.02,854.88
2024,1,29,11,00,0.09,1019.27,31.39,47.27,38962.76,336.26,0.36,1019.33,31.7,48.3,62011.95,774.2,0.0,1019.23,30.8,45.9,28122.5,164.6,0.06,1019.26,31.5,47.4,34731.08,252.13
2024,1,29,11,10,0.22,1019.17,29.16,48.86,26931.92,149.51,0.54,1019.21,30.5,51.4,28800.0,167.76,0.0,1019.09,28.0,46.3,25735.0,137.25,0.18,1019.18,29.1,48.65,26801.66,147.99
2024,1,29,11,20,0.05,1018.97,27.62,53.95,26956.83,148.3,0.18,1019.08,27.9,55.6,30053.33,181.0,0.0,1018.92,27.5,52.0,24010.0,117.89,0.0,1018.96,27.6,53.9,26998.34,148.07
2024,1,29,11,30,0.3,1018.9,27.39,54.08,24611.5,125.21,0.9,1018.95,27.7,55.6,28870.0,170.27,0.0,1018.78,27.1,52.8,23430.83,113.06,0.24,1018.92,27.35,53.95,23736.25,115.3
2024,1,29,11,40,0.05,1018.67,27.47,54.55,33976.41,238.16,0.36,1018.76,28.0,55.7,36111.66,269.04,0.0,1018.55,27.2,52.4,30458.33,190.11,0.0,1018.66,27.35,54.6,34386.66,243.73
2024,1,29,11,50,0.0,1018.43,28.81,52.93,38579.71,305.42,0.0,1018.47,29.6,54.2,42050.47,355.95,0.0,1018.34,28.1,51.0,36995.83,282.24,0.0,1018.44,28.8,53.0,38000.83,296.9
2024,1,29,12,00,0.05,1018.22,30.57,50.31,56848.09,651.11,0.3,1018.35,31.5,51.9,117758.2,1960.59,0.0,1018.07,29.8,48.9,44070.16,388.69,0.0,1018.22,30.55,49.95,49830.04,501.67
2024,1,29,12,10,0.11,1018.0,32.58,45.36,47205.52,450.41,0.48,1018.07,32.8,48.4,49250.54,488.56,0.0,1017.87,31.9,43.0,43624.53,384.97,0.0,1018.02,32.75,44.6,47355.74,454.02
2024,1,29,12,20,0.01,1017.64,32.72,43.75,43388.78,382.83,0.12,1017.83,32.8,44.8,45888.59,420.13,0.0,1017.48,32.4,43.1,42260.7,364.48,0.0,1017.63,32.8,43.7,43053.12,376.86
2024,1,29,12,30,0.0,1017.36,32.19,44.81,75513.67,1050.7,0.0,1017.45,32.9,46.2,117758.2,1935.58,0.0,1017.28,31.8,43.3,44465.47,401.24,0.0,1017.38,32.1,44.85,63044.26,800.78
2024,1,29,12,40,0.14,1017.23,35.08,40.85,104395.92,1534.86,0.72,1017.3,37.1,43.6,117758.2,1823.68,0.0,1017.18,33.3,37.7,46562.42,424.45,0.0,1017.22,34.95,41.3,117758.2,1754.86
2024,1,29,12,50,0.2,1017.09,37.42,35.76,100682.5,1532.26,0.72,1017.21,37.8,36.4,117758.2,1891.98,0.0,1016.99,37.2,35.1,71763.59,1025.93,0.06,1017.09,37.4,35.7,104460.43,1619.91
2024,1,29,13,00,0.21,1016.8,38.77,33.14,107899.11,1597.42,0.42,1016.96,39.1,35.1,117758.2,1696.86,0.0,1016.65,38.1,31.8,78386.88,1177.34,0.21,1016.8,38.95,32.65,111820.42,1656.48
